date,ad_format,placement,audience,impressions,clicks,conversions,cost,ctr,cpc,cpa
2024-02-20,信息流,侧边栏,45-54岁,1138,24,0,51.56,0.0215,2.15,0
2024-02-20,视频,信息流,18-24岁,666,23,0,59.51,0.0355,2.59,0
2024-02-20,横幅,首页,25-34岁,547,8,0,21.5,0.0163,2.69,0
2024-02-20,横幅,开屏,35-44岁,630,12,0,32.42,0.0195,2.7,0
2024-02-20,横幅,底部,55岁以上,653,8,0,22.86,0.0132,2.86,0
2024-02-20,横幅,侧边栏,35-44岁,638,8,0,18.75,0.0135,2.34,0
2024-02-20,视频,底部,55岁以上,770,16,0,35.26,0.022,2.2,0
2024-02-20,横幅,底部,45-54岁,640,8,0,20.09,0.0131,2.51,0
2024-02-20,视频,侧边栏,55岁以上,852,22,0,54.42,0.0261,2.47,0
2024-02-21,原生,信息流,18-24岁,906,22,0,61.38,0.0246,2.79,0
2024-02-21,横幅,首页,55岁以上,693,12,0,34.22,0.0177,2.85,0
2024-02-21,原生,首页,45-54岁,1001,25,0,62.12,0.0257,2.48,0
2024-02-21,信息流,开屏,55岁以上,1139,34,0,84.74,0.0299,2.49,0
2024-02-21,原生,侧边栏,25-34岁,1013,19,0,55.86,0.0195,2.94,0
2024-02-21,原生,信息流,55岁以上,801,17,0,42.88,0.0221,2.52,0
2024-02-21,横幅,底部,35-44岁,601,6,0,16.53,0.011,2.75,0
2024-02-21,视频,信息流,18-24岁,771,26,0,63.55,0.0342,2.44,0
2024-02-21,横幅,开屏,45-54岁,515,10,0,29.31,0.021,2.93,0
2024-02-21,视频,信息流,35-44岁,728,22,0,46.25,0.0311,2.1,0
2024-02-21,信息流,底部,18-24岁,1127,21,0,60.9,0.0187,2.9,0
2024-02-21,原生,开屏,55岁以上,1024,27,0,72.01,0.0271,2.67,0
2024-02-21,信息流,底部,35-44岁,1430,29,0,77.21,0.0208,2.66,0
2024-02-21,视频,开屏,35-44岁,765,30,0,80.43,0.04,2.68,0
2024-02-21,信息流,侧边栏,18-24岁,1075,24,0,65.57,0.0228,2.73,0
2024-02-21,原生,首页,35-44岁,930,25,0,72.56,0.0274,2.9,0
2024-02-21,信息流,底部,45-54岁,1389,29,0,64.33,0.0214,2.22,0
2024-02-21,图片,底部,25-34岁,1092,17,0,34.24,0.0165,2.01,0
2024-02-21,横幅,底部,25-34岁,701,8,0,18.55,0.0122,2.32,0
2024-02-21,图片,开屏,45-54岁,1072,27,0,59.35,0.0257,2.2,0
2024-02-21,横幅,信息流,55岁以上,703,11,0,26.67,0.0169,2.42,0
2024-02-21,横幅,底部,25-34岁,573,7,0,17.21,0.0125,2.46,0
2024-02-21,视频,开屏,45-54岁,914,33,0,90.37,0.0366,2.74,0
2024-02-21,原生,首页,35-44岁,1074,31,0,87.47,0.0289,2.82,0
2024-02-21,图片,首页,35-44岁,811,20,0,54.72,0.0259,2.74,0
2024-02-21,图片,侧边栏,25-34岁,981,16,0,39.15,0.0172,2.45,0
2024-02-21,原生,信息流,35-44岁,968,24,0,51.35,0.0253,2.14,0
2024-02-21,横幅,侧边栏,55岁以上,627,9,0,24.66,0.0147,2.74,0
2024-02-21,原生,首页,18-24岁,954,25,0,52.33,0.0266,2.09,0
2024-02-21,原生,侧边栏,35-44岁,875,18,0,47.22,0.0216,2.62,0
2024-02-21,原生,底部,25-34岁,1004,17,0,34.19,0.0173,2.01,0
2024-02-21,原生,首页,55岁以上,827,22,0,46.95,0.0273,2.13,0
2024-02-21,视频,开屏,18-24岁,661,23,0,50.11,0.0359,2.18,0
2024-02-21,原生,侧边栏,25-34岁,779,16,0,46.34,0.0213,2.9,0
2024-02-21,视频,首页,18-24岁,807,27,0,60.82,0.0341,2.25,0
2024-02-21,图片,侧边栏,18-24岁,830,13,0,26.57,0.0167,2.04,0
2024-02-22,图片,底部,25-34岁,1092,16,0,32.25,0.0153,2.02,0
2024-02-22,原生,首页,45-54岁,955,27,0,77.37,0.029,2.87,0
2024-02-22,视频,底部,25-34岁,859,21,0,61.75,0.0247,2.94,0
2024-02-22,信息流,首页,25-34岁,1390,45,0,104.24,0.0326,2.32,0
2024-02-22,横幅,首页,45-54岁,554,10,0,24.71,0.0185,2.47,0
2024-02-22,横幅,首页,25-34岁,634,11,0,30.65,0.0183,2.79,0
2024-02-22,横幅,侧边栏,45-54岁,489,6,0,14.88,0.0123,2.48,0
2024-02-22,横幅,信息流,35-44岁,534,8,0,19.99,0.0163,2.5,0
2024-02-22,视频,开屏,35-44岁,742,30,0,62.61,0.0408,2.09,0
2024-02-22,视频,首页,55岁以上,910,30,0,61.07,0.0338,2.04,0
2024-02-22,视频,开屏,35-44岁,742,26,0,59.97,0.0357,2.31,0
2024-02-22,图片,底部,55岁以上,1093,15,0,38.72,0.0145,2.58,0
2024-02-22,原生,侧边栏,45-54岁,907,17,0,43.9,0.0188,2.58,0
2024-02-22,信息流,开屏,35-44岁,1197,40,0,111.65,0.0341,2.79,0
2024-02-22,信息流,信息流,18-24岁,1030,27,0,56.49,0.0271,2.09,0
2024-02-22,图片,开屏,35-44岁,847,22,0,48.91,0.0269,2.22,0
2024-02-22,图片,首页,35-44岁,1141,26,0,61.95,0.0234,2.38,0
2024-02-22,横幅,信息流,55岁以上,688,12,0,33.01,0.0181,2.75,0
2024-02-22,原生,首页,45-54岁,843,24,0,52.83,0.0289,2.2,0
2024-02-22,信息流,开屏,45-54岁,1291,45,0,116.31,0.0349,2.58,0
2024-02-22,视频,首页,25-34岁,780,27,0,60.62,0.0354,2.25,0
2024-02-22,横幅,底部,18-24岁,555,6,0,16.19,0.0113,2.7,0
2024-02-22,图片,开屏,25-34岁,851,22,0,49.83,0.0259,2.27,0
2024-02-22,图片,侧边栏,45-54岁,1167,23,0,48.92,0.0198,2.13,0
2024-02-22,图片,侧边栏,18-24岁,883,16,0,38.97,0.0185,2.44,0
2024-02-22,图片,侧边栏,18-24岁,1197,23,0,51.21,0.0193,2.23,0
2024-02-22,信息流,首页,25-34岁,1330,36,0,97.61,0.0274,2.71,0
2024-02-22,图片,开屏,35-44岁,1134,29,0,62.25,0.0261,2.15,0
2024-02-22,横幅,首页,35-44岁,626,10,0,23.93,0.0169,2.39,0
2024-02-22,横幅,首页,25-34岁,616,10,0,20.99,0.0163,2.1,0
2024-02-22,信息流,开屏,55岁以上,1173,34,0,74.55,0.0295,2.19,0
2024-02-22,信息流,侧边栏,45-54岁,1046,24,0,71.43,0.0238,2.98,0
2024-02-22,视频,开屏,25-34岁,724,30,0,62.26,0.042,2.08,0
2024-02-23,视频,信息流,18-24岁,653,22,0,65.0,0.0347,2.95,0
2024-02-23,信息流,开屏,18-24岁,1032,34,0,90.72,0.0338,2.67,0
2024-02-23,信息流,信息流,25-34岁,1098,32,0,64.37,0.0296,2.01,0
2024-02-23,视频,首页,35-44岁,921,32,0,78.18,0.0354,2.44,0
2024-02-23,原生,开屏,55岁以上,935,28,0,65.44,0.0302,2.34,0
2024-02-23,图片,首页,18-24岁,908,23,0,59.67,0.0263,2.59,0
2024-02-23,视频,信息流,35-44岁,832,28,0,75.49,0.0338,2.7,0
2024-02-23,图片,首页,25-34岁,953,25,0,74.86,0.0263,2.99,0
2024-02-23,信息流,信息流,55岁以上,1313,35,0,87.01,0.0271,2.49,0
2024-02-23,横幅,首页,18-24岁,487,9,0,23.99,0.0188,2.67,0
2024-02-23,横幅,信息流,45-54岁,537,8,0,17.69,0.0163,2.21,0
2024-02-23,视频,开屏,45-54岁,893,33,0,90.26,0.0376,2.74,0
2024-02-23,视频,信息流,35-44岁,850,26,0,68.31,0.0315,2.63,0
2024-02-23,横幅,首页,18-24岁,561,9,0,21.65,0.0174,2.41,0
2024-02-23,横幅,侧边栏,25-34岁,487,7,0,14.13,0.0147,2.02,0
2024-02-23,信息流,首页,18-24岁,1120,31,0,67.01,0.0278,2.16,0
2024-02-23,视频,侧边栏,25-34岁,677,20,0,48.82,0.0297,2.44,0
2024-02-23,图片,首页,45-54岁,948,21,0,57.61,0.0225,2.74,0
2024-02-23,图片,底部,35-44岁,1024,15,0,42.54,0.0148,2.84,0
2024-02-23,视频,底部,35-44岁,749,18,0,42.27,0.0254,2.35,0
2024-02-23,视频,开屏,55岁以上,775,28,0,83.14,0.0367,2.97,0
2024-02-23,图片,开屏,35-44岁,950,26,0,61.18,0.0281,2.35,0
2024-02-23,横幅,首页,25-34岁,617,12,0,30.47,0.0198,2.54,0
2024-02-23,信息流,首页,25-34岁,1091,34,0,79.93,0.0316,2.35,0
2024-02-23,信息流,侧边栏,55岁以上,1306,28,0,74.61,0.0219,2.66,0
2024-02-23,视频,开屏,35-44岁,689,24,0,64.22,0.0359,2.68,0
2024-02-23,信息流,侧边栏,45-54岁,1356,29,0,59.3,0.0219,2.04,0
2024-02-23,信息流,信息流,25-34岁,1288,32,0,77.38,0.0253,2.42,0
2024-02-23,原生,开屏,25-34岁,754,21,0,59.46,0.0291,2.83,0
2024-02-23,图片,首页,18-24岁,966,22,0,54.44,0.0234,2.47,0
2024-02-23,信息流,首页,55岁以上,1393,40,0,80.96,0.0293,2.02,0
2024-02-23,视频,开屏,55岁以上,764,30,0,82.55,0.0397,2.75,0
2024-02-23,信息流,开屏,55岁以上,1252,39,0,80.49,0.0312,2.06,0
2024-02-23,横幅,信息流,45-54岁,625,9,0,22.56,0.0154,2.51,0
2024-02-23,原生,首页,18-24岁,808,21,0,46.62,0.0269,2.22,0
2024-02-23,横幅,底部,25-34岁,483,5,0,11.98,0.0124,2.4,0
2024-02-23,信息流,侧边栏,18-24岁,1187,29,0,81.83,0.0246,2.82,0
2024-02-23,原生,首页,55岁以上,752,20,0,51.26,0.0272,2.56,0
2024-02-23,横幅,底部,55岁以上,481,5,0,11.32,0.0111,2.26,0
2024-02-23,信息流,信息流,55岁以上,1224,30,0,75.76,0.0252,2.53,0
2024-02-23,图片,底部,18-24岁,1179,19,0,39.53,0.0163,2.08,0
2024-02-23,图片,底部,45-54岁,897,14,0,33.31,0.0159,2.38,0
2024-02-23,横幅,侧边栏,45-54岁,522,7,0,18.31,0.0136,2.62,0
2024-02-24,图片,侧边栏,18-24岁,988,17,0,49.83,0.0176,2.93,0
2024-02-24,视频,信息流,45-54岁,857,26,0,61.25,0.0308,2.36,0
2024-02-24,图片,开屏,45-54岁,889,21,0,48.72,0.0247,2.32,0
2024-02-24,图片,底部,35-44岁,881,13,0,36.93,0.0149,2.84,0
2024-02-24,图片,开屏,25-34岁,801,22,0,54.61,0.0284,2.48,0
2024-02-24,图片,底部,35-44岁,993,15,0,39.47,0.0152,2.63,0
2024-02-24,原生,信息流,25-34岁,725,17,0,37.05,0.0241,2.18,0
2024-02-24,信息流,底部,45-54岁,1205,21,0,46.26,0.0181,2.2,0
2024-02-24,横幅,侧边栏,18-24岁,660,8,0,18.23,0.013,2.28,0
2024-02-24,信息流,底部,45-54岁,1274,27,0,57.51,0.0214,2.13,0
2024-02-24,信息流,底部,18-24岁,1223,23,0,49.62,0.0192,2.16,0
2024-02-24,图片,侧边栏,45-54岁,1149,21,0,51.84,0.0186,2.47,0
2024-02-24,图片,信息流,25-34岁,1159,25,0,67.05,0.0218,2.68,0
2024-02-24,视频,开屏,35-44岁,857,30,0,73.72,0.0354,2.46,0
2024-02-24,信息流,底部,35-44岁,1088,20,0,47.82,0.0184,2.39,0
2024-02-24,视频,信息流,35-44岁,871,27,0,73.25,0.0313,2.71,0
2024-02-24,视频,首页,25-34岁,914,34,0,95.71,0.0376,2.82,0
2024-02-24,信息流,首页,35-44岁,1401,42,0,108.01,0.0301,2.57,0
2024-02-24,视频,侧边栏,25-34岁,726,19,0,52.83,0.0265,2.78,0
2024-02-24,图片,侧边栏,25-34岁,1064,20,0,41.6,0.0196,2.08,0
2024-02-24,横幅,侧边栏,45-54岁,640,8,0,20.14,0.0134,2.52,0
2024-02-24,横幅,开屏,55岁以上,655,14,0,33.6,0.0214,2.4,0
2024-02-24,横幅,底部,55岁以上,524,6,0,17.01,0.0124,2.83,0
2024-02-24,原生,首页,55岁以上,1001,25,0,59.26,0.0256,2.37,0
2024-02-24,横幅,侧边栏,55岁以上,578,7,0,20.04,0.0122,2.86,0
2024-02-24,横幅,开屏,35-44岁,572,11,0,29.58,0.0204,2.69,0
2024-02-24,视频,侧边栏,45-54岁,889,22,0,58.39,0.0258,2.65,0
2024-02-24,横幅,信息流,25-34岁,507,8,0,23.54,0.0171,2.94,0
2024-02-24,横幅,底部,25-34岁,675,7,0,18.76,0.0115,2.68,0
2024-02-25,图片,侧边栏,55岁以上,882,15,0,37.88,0.0174,2.53,0
2024-02-25,视频,侧边栏,25-34岁,867,24,0,64.23,0.0288,2.68,0
2024-02-25,信息流,底部,45-54岁,1022,19,0,44.06,0.0195,2.32,0
2024-02-25,视频,底部,45-54岁,956,23,0,46.32,0.0246,2.01,0
2024-02-25,信息流,开屏,25-34岁,1056,35,0,82.09,0.0333,2.35,0
2024-02-25,横幅,侧边栏,45-54岁,709,9,0,20.19,0.0135,2.24,0
2024-02-25,视频,底部,55岁以上,931,22,0,60.94,0.0237,2.77,0
2024-02-25,图片,首页,45-54岁,1026,23,0,63.01,0.0228,2.74,0
2024-02-25,视频,侧边栏,25-34岁,697,19,0,43.88,0.0281,2.31,0
2024-02-25,横幅,信息流,35-44岁,660,11,0,30.55,0.0176,2.78,0
2024-02-25,横幅,首页,35-44岁,702,12,0,35.54,0.0178,2.96,0
2024-02-25,视频,底部,25-34岁,891,19,0,54.31,0.0221,2.86,0
2024-02-25,视频,开屏,55岁以上,923,33,0,81.53,0.0367,2.47,0
2024-02-25,横幅,开屏,25-34岁,702,12,0,33.6,0.0185,2.8,0
2024-02-25,视频,侧边栏,25-34岁,739,21,0,45.33,0.0287,2.16,0
2024-02-25,横幅,侧边栏,35-44岁,630,8,0,21.02,0.0141,2.63,0
2024-02-25,原生,信息流,25-34岁,780,19,0,39.74,0.0256,2.09,0
2024-02-25,原生,开屏,18-24岁,1062,27,0,78.7,0.0259,2.91,0
2024-02-25,原生,信息流,45-54岁,723,16,0,43.52,0.0223,2.72,0
2024-02-25,原生,信息流,25-34岁,1054,26,0,70.54,0.0254,2.71,0
2024-02-25,信息流,侧边栏,45-54岁,1055,24,0,64.83,0.0234,2.7,0
2024-02-25,横幅,首页,55岁以上,550,10,0,20.41,0.0192,2.04,0
2024-02-25,横幅,首页,35-44岁,559,9,0,18.1,0.0173,2.01,0
2024-02-25,图片,信息流,55岁以上,1172,23,0,61.76,0.0204,2.69,0
2024-02-25,视频,首页,45-54岁,906,30,0,81.32,0.0333,2.71,0
2024-02-25,原生,侧边栏,55岁以上,927,18,0,50.05,0.0204,2.78,0
2024-02-25,原生,侧边栏,35-44岁,819,16,0,39.04,0.02,2.44,0
2024-02-25,视频,侧边栏,55岁以上,875,22,0,48.72,0.0259,2.21,0
2024-02-25,原生,开屏,55岁以上,800,24,0,60.46,0.0312,2.52,0
2024-02-25,视频,开屏,45-54岁,716,29,0,66.34,0.0412,2.29,0
2024-02-25,信息流,侧边栏,35-44岁,1181,28,0,66.64,0.0243,2.38,0
2024-02-25,信息流,底部,35-44岁,1267,24,0,54.03,0.0193,2.25,0
2024-02-25,原生,信息流,35-44岁,924,20,0,41.98,0.0221,2.1,0
2024-02-25,横幅,首页,25-34岁,624,10,0,25.47,0.0172,2.55,0
2024-02-25,视频,信息流,35-44岁,652,22,0,49.82,0.0347,2.26,0
2024-02-25,视频,底部,25-34岁,892,21,0,62.66,0.0245,2.98,0
2024-02-25,信息流,侧边栏,35-44岁,1156,23,0,54.67,0.0203,2.38,0
2024-02-25,原生,开屏,18-24岁,1008,28,0,82.52,0.0278,2.95,0
2024-02-25,原生,侧边栏,45-54岁,1015,21,0,44.98,0.0213,2.14,0
2024-02-25,原生,信息流,45-54岁,1077,25,0,61.0,0.024,2.44,0
2024-02-25,原生,首页,55岁以上,886,21,0,55.08,0.024,2.62,0
2024-02-25,横幅,首页,25-34岁,701,13,0,34.6,0.019,2.66,0
2024-02-25,信息流,信息流,45-54岁,1385,34,0,82.96,0.0248,2.44,0
2024-02-26,原生,开屏,35-44岁,1031,30,0,62.05,0.0293,2.07,0
2024-02-26,信息流,开屏,25-34岁,1203,36,0,102.3,0.0299,2.84,0
2024-02-26,图片,首页,35-44岁,959,24,0,57.86,0.025,2.41,0
2024-02-26,视频,信息流,35-44岁,642,20,0,50.58,0.0325,2.53,0
2024-02-26,横幅,侧边栏,25-34岁,623,8,0,19.46,0.0129,2.43,0
2024-02-26,视频,底部,25-34岁,915,23,0,56.92,0.0254,2.47,0
2024-02-26,视频,底部,35-44岁,690,17,0,44.4,0.0256,2.61,0
2024-02-26,视频,首页,18-24岁,921,36,0,76.05,0.0391,2.11,0
2024-02-26,横幅,信息流,55岁以上,510,7,0,15.09,0.0149,2.16,0
2024-02-26,横幅,开屏,45-54岁,566,10,0,28.85,0.0192,2.88,0
2024-02-26,信息流,底部,45-54岁,1283,23,0,46.75,0.018,2.03,0
2024-02-26,原生,侧边栏,55岁以上,934,18,0,46.51,0.0203,2.58,0
2024-02-26,图片,底部,55岁以上,1185,19,0,48.54,0.0166,2.55,0
2024-02-26,图片,首页,55岁以上,1110,25,0,68.72,0.0233,2.75,0
2024-02-26,横幅,信息流,18-24岁,688,10,0,26.02,0.0156,2.6,0
2024-02-26,横幅,首页,45-54岁,520,8,0,23.65,0.0166,2.96,0
2024-02-26,横幅,首页,45-54岁,486,9,0,19.88,0.0193,2.21,0
2024-02-26,横幅,首页,18-24岁,514,10,0,21.92,0.0195,2.19,0
2024-02-26,视频,底部,35-44岁,755,17,0,43.02,0.0226,2.53,0
2024-02-26,视频,开屏,18-24岁,774,31,0,74.42,0.0411,2.4,0
2024-02-26,视频,信息流,25-34岁,686,21,0,60.01,0.0317,2.86,0
2024-02-26,原生,底部,55岁以上,946,17,0,37.14,0.0187,2.18,0
2024-02-26,视频,首页,25-34岁,650,21,0,46.18,0.0328,2.2,0
2024-02-26,横幅,底部,45-54岁,637,7,0,15.21,0.0122,2.17,0
2024-02-26,图片,底部,45-54岁,804,12,0,28.21,0.0151,2.35,0
2024-02-26,信息流,开屏,35-44岁,1255,39,0,83.52,0.0317,2.14,0
2024-02-26,横幅,信息流,45-54岁,586,9,0,20.93,0.0161,2.33,0
2024-02-26,横幅,开屏,25-34岁,484,8,0,20.9,0.0176,2.61,0
2024-02-26,图片,首页,35-44岁,1122,25,0,67.81,0.0229,2.71,0
2024-02-26,原生,侧边栏,35-44岁,1072,19,0,49.88,0.0178,2.63,0
2024-02-26,横幅,侧边栏,18-24岁,556,7,0,14.82,0.0136,2.12,0
2024-02-26,视频,信息流,55岁以上,777,23,0,52.4,0.0297,2.28,0
2024-02-26,信息流,侧边栏,35-44岁,1004,21,0,55.95,0.0219,2.66,0
2024-02-26,视频,开屏,55岁以上,730,26,0,65.55,0.0358,2.52,0
2024-02-26,原生,底部,25-34岁,1027,19,0,39.98,0.0189,2.1,0
2024-02-26,信息流,信息流,25-34岁,1046,25,0,64.18,0.0248,2.57,0
2024-02-26,横幅,信息流,35-44岁,500,7,0,18.68,0.0153,2.67,0
2024-02-26,横幅,首页,25-34岁,508,8,0,23.44,0.0171,2.93,0
2024-02-27,视频,开屏,18-24岁,866,31,0,66.03,0.036,2.13,0
2024-02-27,横幅,侧边栏,18-24岁,703,9,0,24.3,0.0139,2.7,0
2024-02-27,视频,信息流,18-24岁,932,27,0,60.75,0.0297,2.25,0
2024-02-27,原生,开屏,45-54岁,734,20,0,52.19,0.0276,2.61,0
2024-02-27,横幅,底部,55岁以上,517,6,0,15.53,0.0119,2.59,0
2024-02-27,信息流,侧边栏,35-44岁,1275,27,0,73.34,0.0219,2.72,0
2024-02-27,横幅,开屏,55岁以上,671,14,0,31.82,0.0211,2.27,0
2024-02-27,横幅,开屏,18-24岁,603,12,0,29.23,0.0212,2.44,0
2024-02-27,信息流,信息流,45-54岁,1360,39,0,83.4,0.0293,2.14,0
2024-02-27,视频,侧边栏,35-44岁,674,17,0,43.85,0.0256,2.58,0
2024-02-27,原生,开屏,18-24岁,1035,29,0,60.7,0.0288,2.09,0
2024-02-27,视频,底部,45-54岁,784,19,0,49.1,0.0246,2.58,0
2024-02-27,视频,首页,18-24岁,798,27,0,64.55,0.035,2.39,0
2024-02-27,原生,底部,35-44岁,789,13,0,29.02,0.0174,2.23,0
2024-02-27,视频,首页,25-34岁,930,30,0,86.41,0.0331,2.88,0
2024-02-27,原生,侧边栏,18-24岁,980,19,0,50.62,0.0201,2.66,0
2024-02-27,横幅,底部,35-44岁,519,6,0,14.85,0.0116,2.48,0
2024-02-27,信息流,首页,55岁以上,1270,34,0,101.69,0.0272,2.99,0
2024-02-27,原生,首页,18-24岁,968,27,0,68.92,0.0279,2.55,0
2024-02-27,视频,信息流,55岁以上,921,28,0,76.47,0.0312,2.73,0
2024-02-27,横幅,底部,18-24岁,647,7,0,16.64,0.0122,2.38,0
2024-02-27,信息流,首页,45-54岁,1214,38,0,113.01,0.0316,2.97,0
2024-02-27,图片,底部,18-24岁,1051,18,0,43.59,0.0172,2.42,0
2024-02-27,横幅,首页,35-44岁,713,12,0,28.64,0.0176,2.39,0
2024-02-27,视频,首页,35-44岁,952,33,0,98.69,0.0348,2.99,0
2024-02-27,视频,侧边栏,18-24岁,757,18,0,36.92,0.025,2.05,0
2024-02-27,原生,信息流,18-24岁,1046,24,0,69.18,0.0235,2.88,0
2024-02-27,视频,信息流,45-54岁,935,28,0,57.05,0.0301,2.04,0
2024-02-27,横幅,底部,25-34岁,486,5,0,13.35,0.0117,2.67,0
2024-02-28,视频,侧边栏,45-54岁,739,20,0,41.85,0.0271,2.09,0
2024-02-28,横幅,首页,35-44岁,626,11,0,22.61,0.0178,2.06,0
2024-02-28,信息流,信息流,45-54岁,1262,36,0,99.28,0.0288,2.76,0
2024-02-28,横幅,信息流,25-34岁,518,9,0,21.28,0.0179,2.36,0
2024-02-28,信息流,底部,55岁以上,1402,28,0,63.7,0.0204,2.27,0
2024-02-28,信息流,首页,35-44岁,1095,31,0,91.32,0.0291,2.95,0
2024-02-28,图片,开屏,45-54岁,844,21,0,52.98,0.0253,2.52,0
2024-02-28,图片,开屏,35-44岁,995,23,0,68.66,0.024,2.99,0
2024-02-28,视频,开屏,55岁以上,648,24,0,48.65,0.0382,2.03,0
2024-02-28,图片,侧边栏,45-54岁,1070,20,0,53.63,0.0194,2.68,0
2024-02-28,视频,首页,18-24岁,884,31,0,80.57,0.0359,2.6,0
2024-02-28,信息流,首页,25-34岁,1094,29,0,76.17,0.0272,2.63,0
2024-02-28,图片,信息流,25-34岁,1167,26,0,64.13,0.0226,2.47,0
2024-02-28,视频,首页,55岁以上,765,27,0,63.4,0.0354,2.35,0
2024-02-28,原生,信息流,45-54岁,876,22,0,62.74,0.0253,2.85,0
2024-02-28,视频,信息流,25-34岁,938,28,0,78.06,0.0299,2.79,0
2024-02-28,视频,开屏,55岁以上,715,29,0,71.62,0.0415,2.47,0
2024-02-28,横幅,开屏,18-24岁,669,12,0,30.44,0.019,2.54,0
2024-02-28,横幅,首页,35-44岁,686,13,0,27.67,0.0194,2.13,0
2024-02-28,横幅,侧边栏,25-34岁,678,8,0,23.7,0.0123,2.96,0
2024-02-28,信息流,底部,25-34岁,1101,20,0,59.44,0.0186,2.97,0
2024-02-28,信息流,信息流,45-54岁,1376,37,0,80.95,0.0276,2.19,0
2024-02-28,原生,开屏,35-44岁,859,22,0,48.82,0.0268,2.22,0
2024-02-28,横幅,信息流,55岁以上,688,12,0,25.91,0.0176,2.16,0
2024-02-28,信息流,信息流,18-24岁,1027,30,0,74.78,0.03,2.49,0
2024-02-28,图片,首页,18-24岁,966,21,0,54.83,0.0225,2.61,0
2024-02-28,横幅,首页,45-54岁,683,11,0,25.78,0.0171,2.34,0
2024-02-28,横幅,首页,25-34岁,578,10,0,24.69,0.0186,2.47,0
2024-02-28,信息流,侧边栏,55岁以上,1169,27,0,66.69,0.0239,2.47,0
2024-02-28,信息流,开屏,55岁以上,1314,40,0,87.74,0.0305,2.19,0
2024-02-28,视频,首页,25-34岁,776,25,0,55.65,0.0335,2.23,0
2024-02-28,视频,侧边栏,55岁以上,919,24,0,63.11,0.0271,2.63,0
2024-02-28,视频,信息流,25-34岁,715,22,0,49.04,0.0313,2.23,0
2024-02-29,横幅,开屏,45-54岁,645,13,0,31.56,0.0209,2.43,0
2024-02-29,原生,信息流,18-24岁,1006,23,0,59.25,0.0234,2.58,0
2024-02-29,原生,信息流,45-54岁,1003,22,0,60.67,0.0223,2.76,0
2024-02-29,图片,开屏,18-24岁,914,25,0,72.63,0.0274,2.91,0
2024-02-29,图片,侧边栏,18-24岁,1087,17,0,45.66,0.0165,2.69,0
2024-02-29,图片,开屏,45-54岁,801,18,0,46.0,0.0234,2.56,0
2024-02-29,原生,首页,35-44岁,855,23,0,54.78,0.0275,2.38,0
2024-02-29,信息流,信息流,25-34岁,1316,39,0,80.58,0.0302,2.07,0
2024-02-29,原生,底部,25-34岁,774,13,0,28.86,0.0178,2.22,0
2024-02-29,原生,侧边栏,55岁以上,1079,19,0,38.51,0.0185,2.03,0
2024-02-29,图片,开屏,18-24岁,933,26,0,71.92,0.028,2.77,0
2024-02-29,横幅,首页,55岁以上,550,10,0,23.62,0.0185,2.36,0
2024-02-29,横幅,侧边栏,18-24岁,693,9,0,21.04,0.0137,2.34,0
2024-02-29,原生,侧边栏,35-44岁,1023,21,0,42.67,0.0209,2.03,0
2024-02-29,原生,信息流,25-34岁,1059,23,0,59.05,0.0219,2.57,0
2024-02-29,视频,信息流,18-24岁,814,27,0,76.32,0.034,2.83,0
2024-02-29,图片,底部,25-34岁,1072,17,0,43.52,0.0165,2.56,0
2024-02-29,原生,首页,45-54岁,901,25,0,71.29,0.028,2.85,0
2024-02-29,信息流,首页,18-24岁,1373,45,0,96.6,0.0329,2.15,0
2024-02-29,原生,信息流,55岁以上,746,18,0,39.55,0.025,2.2,0
2024-02-29,信息流,底部,55岁以上,1000,21,0,52.9,0.021,2.52,0
2024-02-29,横幅,首页,55岁以上,505,9,0,18.89,0.0192,2.1,0
2024-02-29,视频,首页,25-34岁,937,34,0,89.26,0.0367,2.63,0
2024-02-29,信息流,侧边栏,25-34岁,1011,21,0,54.85,0.0211,2.61,0
2024-02-29,原生,底部,25-34岁,905,16,0,38.96,0.018,2.43,0
2024-02-29,横幅,底部,18-24岁,716,9,0,18.63,0.0128,2.07,0
2024-02-29,横幅,首页,35-44岁,501,9,0,26.54,0.0196,2.95,0
2024-02-29,信息流,侧边栏,18-24岁,1317,29,0,71.96,0.0227,2.48,0
2024-02-29,视频,侧边栏,55岁以上,868,23,0,50.12,0.0269,2.18,0
2024-02-29,信息流,底部,18-24岁,1028,18,0,42.86,0.0184,2.38,0
2024-02-29,原生,开屏,45-54岁,807,22,0,46.08,0.0284,2.09,0
2024-02-29,横幅,开屏,25-34岁,660,13,0,29.6,0.0205,2.28,0
2024-02-29,信息流,信息流,25-34岁,1237,33,0,95.61,0.0272,2.9,0
